title,description,published date,url,publisher,sentiment_score,sentiment_probs
Apple Reports 3Q 2022 Results: $19.4B Profit on $83B Revenue - MacRumors,Apple Reports 3Q 2022 Results: $19.4B Profit on $83B Revenue  MacRumors,2022-07-28,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAyMi8wNy8yOC9hcHBsZS0zcS0yMDIyLXJlc3VsdHMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}",0.0,"[[0.9980795383453369, 0.0004818424640689045, 0.00143864203710109]]"
"Apple beats on revenue and profit, expects growth to accelerate despite 'pockets of softness' - CNBC","Apple beats on revenue and profit, expects growth to accelerate despite 'pockets of softness'  CNBC",2022-07-28,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDcvMjgvYXBwbGUtYWFwbC1lYXJuaW5ncy1xMy0yMDIyLmh0bWzSAURodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMi8wNy8yOC9hcHBsZS1hYXBsLWVhcm5pbmdzLXEzLTIwMjIuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",2.0,"[[0.00022794626420363784, 0.0001367048389511183, 0.9996353387832642]]"
Apple iPhone Sales Remain Resilient as Company Reports 11% Decline in Profit - The Wall Street Journal,Apple iPhone Sales Remain Resilient as Company Reports 11% Decline in Profit  The Wall Street Journal,2022-07-28,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xMy1lYXJuaW5ncy1yZXBvcnQtMjAyMi0xMTY1ODk1ODY0MdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}",0.0,"[[0.9983735084533691, 0.0008869337034411728, 0.0007395891007035971]]"
Is Apple Stock A Sell After Recent Price Target Cuts? (NASDAQ:AAPL) - Seeking Alpha,Is Apple Stock A Sell After Recent Price Target Cuts? (NASDAQ:AAPL)  Seeking Alpha,2022-07-29,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQ1Mjc0MDctaXMtYXBwbGUtc3RvY2stc2VsbC1hZnRlci1wcmljZS10YXJnZXQtY3V0c9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://seekingalpha.com', 'title': 'Seeking Alpha'}",0.0,"[[0.9949794411659241, 0.0029692885000258684, 0.002051307586953044]]"
"Apple Will Be 'Deliberate' With Spending as It Confronts Economic Slowdown, CEO Says - Bloomberg","Apple Will Be 'Deliberate' With Spending as It Confronts Economic Slowdown, CEO Says  Bloomberg",2022-07-28,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA3LTI4L2FwcGxlLXdpbGwtYmUtZGVsaWJlcmF0ZS13aXRoLXNwZW5kaW5nLWFtaWQtc2xvd2Rvd24tY2VvLXNheXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",0.0,"[[0.7782442569732666, 0.21976910531520844, 0.0019866216462105513]]"
Apple sets new all-time high for installed base of active devices in Q3 2022 - Shacknews,Apple sets new all-time high for installed base of active devices in Q3 2022  Shacknews,2022-07-28,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnNoYWNrbmV3cy5jb20vYXJ0aWNsZS8xMzE2MDcvYXBwbGUtc2V0cy1uZXctYWxsLXRpbWUtaGlnaC1mb3ItaW5zdGFsbGVkLWJhc2Utb2YtYWN0aXZlLWRldmljZXMtaW4tcTMtMjAyMtIBf2h0dHBzOi8vd3d3LnNoYWNrbmV3cy5jb20vYXJ0aWNsZS8xMzE2MDcvYXBwbGUtc2V0cy1uZXctYWxsLXRpbWUtaGlnaC1mb3ItaW5zdGFsbGVkLWJhc2Utb2YtYWN0aXZlLWRldmljZXMtaW4tcTMtMjAyMj9hbXBodG1sPTE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.shacknews.com', 'title': 'Shacknews'}",2.0,"[[0.00022198405349627137, 0.00014535582158714533, 0.9996325969696045]]"
Apple Reports 3Q 2022 Results: $19.4B Profit on $83B Revenue - MacRumors,Apple Reports 3Q 2022 Results: $19.4B Profit on $83B Revenue  MacRumors,2022-07-28,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAyMi8wNy8yOC9hcHBsZS0zcS0yMDIyLXJlc3VsdHMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}",0.0,"[[0.9980795383453369, 0.0004818424640689045, 0.00143864203710109]]"
Amazon Vs. Exxon: Here's the Winner (for Investors) - TheStreet,Amazon Vs. Exxon: Here's the Winner (for Investors)  TheStreet,2022-07-29,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vcHJvLnRoZXN0cmVldC5jb20vaW52ZXN0aW5nL2VuZXJneS1pcy13aGVyZS1pdC1zLWF0LTE2MDY1MzYz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://pro.thestreet.com', 'title': 'TheStreet'}",1.0,"[[8.219834853662178e-05, 0.9998650550842285, 5.275881994748488e-05]]"
"Apple Kicks Off Four-Part Bond Sale to Fund Buybacks, Dividends - Bloomberg","Apple Kicks Off Four-Part Bond Sale to Fund Buybacks, Dividends  Bloomberg",2022-08-01,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA4LTAxL2FwcGxlLWtpY2tzLW9mZi1mb3VyLXBhcnQtYm9uZC1zYWxlLXRvLWZ1bmQtYnV5YmFja3MtZGl2aWRlbmRz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",1.0,"[[0.0005574842798523605, 0.7269635200500488, 0.27247896790504456]]"
History Says Apple Stock Could Have Another Monumental Month - Yahoo Finance,History Says Apple Stock Could Have Another Monumental Month  Yahoo Finance,2022-08-02,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9oaXN0b3J5LXNheXMtYXBwbGUtc3RvY2stY291bGQtMTY0MzA3MjU3Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.000996407587081194, 0.997276246547699, 0.0017273694975301623]]"
"Apple raises $5.5 billion in debt after upbeat earnings, iPhone sales offset fears of a consumer pullback - MarketWatch","Apple raises $5.5 billion in debt after upbeat earnings, iPhone sales offset fears of a consumer pullback  MarketWatch",2022-08-01,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vc3RvcnkvYXBwbGUtZm9sbG93cy11cC1yZXNpbGllbnQtZWFybmluZ3Mtc3dpZnQtaXBob25lLXNhbGVzLXdpdGgtZGVidC1kZWFsLXRoYXQtY291bGQtcmVhY2gtNi01LWJpbGxpb24tMTE2NTkzNzQxNDfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.marketwatch.com', 'title': 'MarketWatch'}",2.0,"[[0.000503414950799197, 0.00014435066259466112, 0.9993521571159363]]"
Apple Borrows Money to Buy Back Stock. What That May Say About the Bond Market. - Barron's,Apple Borrows Money to Buy Back Stock. What That May Say About the Bond Market.  Barron's,2022-08-01,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmJhcnJvbnMuY29tL2FydGljbGVzL2FwcGxlLWJvbmRzLXN0b2NrLWJ1eWJhY2tzLTUxNjU5MzYxNjc50gFLaHR0cHM6Ly93d3cuYmFycm9ucy5jb20vYW1wL2FydGljbGVzL2FwcGxlLWJvbmRzLXN0b2NrLWJ1eWJhY2tzLTUxNjU5MzYxNjc5?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.barrons.com', 'title': ""Barron's""}",1.0,"[[6.19632555753924e-05, 0.999861478805542, 7.656091474927962e-05]]"
Apple buys 67-acre San Diego campus as it works on custom modem - 9to5Mac,Apple buys 67-acre San Diego campus as it works on custom modem  9to5Mac,2022-08-01,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wOC8wMS9hcHBsZS1uZXctc2FuLWRpZWdvLWNhbXB1cy1tb2RlbS13b3JrL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",2.0,"[[0.0003307820297777653, 0.006915085483342409, 0.9927541613578796]]"
Kuo: Sunny Optical to provide most iPhone 14 main camera lenses - 9to5Mac,Kuo: Sunny Optical to provide most iPhone 14 main camera lenses  9to5Mac,2022-08-01,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wOC8wMS9rdW8taXBob25lLTE0LW1haW4tY2FtZXJhLWxlbnNlcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",2.0,"[[0.00017941877013072371, 0.0001707390183582902, 0.9996497631072998]]"
Experience with MacVidCards Europe RX 6600 XT - no bootscreen - MacRumors,Experience with MacVidCards Europe RX 6600 XT - no bootscreen  MacRumors,2022-08-02,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vZm9ydW1zLm1hY3J1bW9ycy5jb20vdGhyZWFkcy9leHBlcmllbmNlLXdpdGgtbWFjdmlkY2FyZHMtZXVyb3BlLXJ4LTY2MDAteHQtbm8tYm9vdHNjcmVlbi4yMzUzMzk2L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://forums.macrumors.com', 'title': 'MacRumors'}",1.0,"[[6.648377166129649e-05, 0.9998804330825806, 5.3123203542781994e-05]]"
"Meta Makes It Back On Top 10 List Of Most Valuable Companies, But… - The Deep Dive","Meta Makes It Back On Top 10 List Of Most Valuable Companies, But…  The Deep Dive",2022-08-01,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vdGhlZGVlcGRpdmUuY2EvbWV0YS1tYWtlcy1pdC1iYWNrLW9uLXRvcC0xMC1saXN0LW9mLW1vc3QtdmFsdWFibGUtY29tcGFuaWVzLWJ1dC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thedeepdive.ca', 'title': 'The Deep Dive'}",0.0,"[[0.9956888556480408, 0.0004939835635013878, 0.003817123593762517]]"
"AAPL investors need to see inside Apple's ""$70 billion black box"" - 9to5Mac","AAPL investors need to see inside Apple's ""$70 billion black box""  9to5Mac",2022-08-03,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wOC8wMy9hYXBsLWludmVzdG9ycy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",0.0,"[[0.9092432260513306, 0.08261939883232117, 0.008137378841638565]]"
Buy and Hold Apple Stock for the Long Term - InvestorPlace,Buy and Hold Apple Stock for the Long Term  InvestorPlace,2022-08-03,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMi8wOC9idXktYWFwbC1zdG9jay1ob2xkLWZvci1sb25nLXRlcm0v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",2.0,"[[0.002329455688595772, 0.0031346462201327085, 0.9945359230041504]]"
History Says Apple Stock Could Have Another Monumental Month - Yahoo Finance,History Says Apple Stock Could Have Another Monumental Month  Yahoo Finance,2022-08-02,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9oaXN0b3J5LXNheXMtYXBwbGUtc3RvY2stY291bGQtMTY0MzA3MjU3Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.000996407587081194, 0.997276246547699, 0.0017273694975301623]]"
Apple Plans to Delay Launch of iPadOS 16 Update by About a Month - Bloomberg,Apple Plans to Delay Launch of iPadOS 16 Update by About a Month  Bloomberg,2022-08-03,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA4LTAzL2FwcGxlLXRvLWRlbGF5LWlwYWQtc29mdHdhcmUtbGF1bmNoLWJ5LWEtbW9udGgtaW4tdW51c3VhbC1tb3Zl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",1.0,"[[0.005730113480240107, 0.9941821694374084, 8.773073932388797e-05]]"
Why Apple Stock Rallied After The Recent Interest Rate Hike - TheStreet,Why Apple Stock Rallied After The Recent Interest Rate Hike  TheStreet,2022-08-03,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svd2h5LWFwcGxlLXN0b2NrLXJhbGxpZWQtYWZ0ZXItdGhlLXJlY2VudC1pbnRlcmVzdC1yYXRlLWhpa2XSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",0.0,"[[0.9952847361564636, 0.0034127302933484316, 0.001302539138123393]]"
"Microstrategy Outperforms Every Asset Class and Big Tech Stock Since Adopting Bitcoin Strategy, Says CEO ... - Bitcoin.com News","Microstrategy Outperforms Every Asset Class and Big Tech Stock Since Adopting Bitcoin Strategy, Says CEO ...  Bitcoin.com News",2022-08-03,https://news.google.com/rss/articles/CBMigQFodHRwczovL25ld3MuYml0Y29pbi5jb20vbWljcm9zdHJhdGVneS1vdXRwZXJmb3Jtcy1ldmVyeS1hc3NldC1jbGFzcy1hbmQtYmlnLXRlY2gtc3RvY2stc2luY2UtYWRvcHRpbmctYml0Y29pbi1zdHJhdGVneS1zYXlzLWNlby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.bitcoin.com', 'title': 'Bitcoin.com News'}",1.0,"[[6.59063589409925e-05, 0.9998519420623779, 8.209471707232296e-05]]"
3 S&P 500 Companies Generating Substantial Cash - Yahoo Finance,3 S&P 500 Companies Generating Substantial Cash  Yahoo Finance,2022-08-03,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy8zLXAtNTAwLWNvbXBhbmllcy1nZW5lcmF0aW5nLTE4NTMwNjcxMS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.0003955313004553318, 0.994339644908905, 0.00526484614238143]]"
Experience with MacVidCards Europe RX 6600 XT - no bootscreen - MacRumors,Experience with MacVidCards Europe RX 6600 XT - no bootscreen  MacRumors,2022-08-02,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vZm9ydW1zLm1hY3J1bW9ycy5jb20vdGhyZWFkcy9leHBlcmllbmNlLXdpdGgtbWFjdmlkY2FyZHMtZXVyb3BlLXJ4LTY2MDAteHQtbm8tYm9vdHNjcmVlbi4yMzUzMzk2L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://forums.macrumors.com', 'title': 'MacRumors'}",1.0,"[[6.648377166129649e-05, 0.9998804330825806, 5.3123203542781994e-05]]"
Better Buy: Apple or Every Nasdaq Stock? - The Motley Fool,Better Buy: Apple or Every Nasdaq Stock?  The Motley Fool,2022-08-04,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzA4LzA0L2JldHRlci1idXktYXBwbGUtb3ItZXZlcnktbmFzZGFxLXN0b2NrL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",2.0,"[[0.0002325571986148134, 0.0001757921854732558, 0.9995916485786438]]"
"AAPL investors need to see inside Apple's ""$70 billion black box"" - 9to5Mac","AAPL investors need to see inside Apple's ""$70 billion black box""  9to5Mac",2022-08-03,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wOC8wMy9hYXBsLWludmVzdG9ycy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",0.0,"[[0.9092432260513306, 0.08261939883232117, 0.008137378841638565]]"
Buy and Hold Apple Stock for the Long Term - InvestorPlace,Buy and Hold Apple Stock for the Long Term  InvestorPlace,2022-08-03,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMi8wOC9idXktYWFwbC1zdG9jay1ob2xkLWZvci1sb25nLXRlcm0v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",2.0,"[[0.002329455688595772, 0.0031346462201327085, 0.9945359230041504]]"
Apple Plans to Delay Launch of iPadOS 16 Update by About a Month - Bloomberg,Apple Plans to Delay Launch of iPadOS 16 Update by About a Month  Bloomberg,2022-08-03,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA4LTAzL2FwcGxlLXRvLWRlbGF5LWlwYWQtc29mdHdhcmUtbGF1bmNoLWJ5LWEtbW9udGgtaW4tdW51c3VhbC1tb3Zl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",1.0,"[[0.005730113480240107, 0.9941821694374084, 8.773073932388797e-05]]"
Why Apple Stock Rallied After The Recent Interest Rate Hike - TheStreet,Why Apple Stock Rallied After The Recent Interest Rate Hike  TheStreet,2022-08-03,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svd2h5LWFwcGxlLXN0b2NrLXJhbGxpZWQtYWZ0ZXItdGhlLXJlY2VudC1pbnRlcmVzdC1yYXRlLWhpa2XSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",0.0,"[[0.9952847361564636, 0.0034127302933484316, 0.001302539138123393]]"
3 S&P 500 Companies Generating Substantial Cash - Yahoo Finance,3 S&P 500 Companies Generating Substantial Cash  Yahoo Finance,2022-08-03,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy8zLXAtNTAwLWNvbXBhbmllcy1nZW5lcmF0aW5nLTE4NTMwNjcxMS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.0003955313004553318, 0.994339644908905, 0.00526484614238143]]"
Apple Has Been Dethroned as the Most Held Robinhood Stock: Here's What Replaced It - The Motley Fool,Apple Has Been Dethroned as the Most Held Robinhood Stock: Here's What Replaced It  The Motley Fool,2022-08-04,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzA4LzA0L2FwcGxlLWRldGhyb25lZC1hcy10aGUtbW9zdC1oZWxkLXJvYmluaG9vZC1zdG9jay_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",2.0,"[[0.0004287580377422273, 0.06712844222784042, 0.9324427843093872]]"
"Microstrategy Outperforms Every Asset Class and Big Tech Stock Since Adopting Bitcoin Strategy, Says CEO ... - Bitcoin.com News","Microstrategy Outperforms Every Asset Class and Big Tech Stock Since Adopting Bitcoin Strategy, Says CEO ...  Bitcoin.com News",2022-08-03,https://news.google.com/rss/articles/CBMigQFodHRwczovL25ld3MuYml0Y29pbi5jb20vbWljcm9zdHJhdGVneS1vdXRwZXJmb3Jtcy1ldmVyeS1hc3NldC1jbGFzcy1hbmQtYmlnLXRlY2gtc3RvY2stc2luY2UtYWRvcHRpbmctYml0Y29pbi1zdHJhdGVneS1zYXlzLWNlby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.bitcoin.com', 'title': 'Bitcoin.com News'}",1.0,"[[6.599693006137386e-05, 0.9998519420623779, 8.204134792322293e-05]]"
MicroStrategy (MSTR) Surges to 3-Month High as Michael Saylor Steps Down as CEO - DailyCoin,MicroStrategy (MSTR) Surges to 3-Month High as Michael Saylor Steps Down as CEO  DailyCoin,2022-08-04,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vZGFpbHljb2luLmNvbS9taWNyb3N0cmF0ZWd5LW1zdHItc3VyZ2VzLXRvLTMtbW9udGgtaGlnaC1hcy1taWNoYWVsLXNheWxvci1zdGVwcy1kb3duLWFzLWNlby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://dailycoin.com', 'title': 'DailyCoin'}",2.0,"[[0.0003156474558636546, 0.0004099869402125478, 0.9992743134498596]]"
Better Buy: Apple or Every Nasdaq Stock? - The Motley Fool,Better Buy: Apple or Every Nasdaq Stock?  The Motley Fool,2022-08-04,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzA4LzA0L2JldHRlci1idXktYXBwbGUtb3ItZXZlcnktbmFzZGFxLXN0b2NrL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",2.0,"[[0.0002325571986148134, 0.0001757921854732558, 0.9995916485786438]]"
The Best Mutual Funds Bet Big On AAPL Stock — And These Other Names - Investor's Business Daily,The Best Mutual Funds Bet Big On AAPL Stock — And These Other Names  Investor's Business Daily,2022-08-05,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vZXRmcy1hbmQtZnVuZHMvbXV0dWFsLWZ1bmRzL2Jlc3QtbXV0dWFsLWZ1bmRzLWJldC1iaWctb24tYWFwbC1zdG9jay1hcy10ZWNoLXN0b2NrLWJlZ2luLXJlYm91bmQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",1.0,"[[0.09822063148021698, 0.9012772440910339, 0.000502107955981046]]"
Apple's enviable cash hoard is dwindling --- and that's surprisingly good news for the stock price - MarketWatch,Apple's enviable cash hoard is dwindling --- and that's surprisingly good news for the stock price  MarketWatch,2022-08-05,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9hcHBsZXMtZW52aWFibGUtY2FzaC1ob2FyZC1pcy1kd2luZGxpbmctaGVyZXMtd2hhdC10aGF0LW1lYW5zLWZvci10aGUtc3RvY2stMTE2NTk2ODYyNTnSAX1odHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL3N0b3J5L2FwcGxlcy1lbnZpYWJsZS1jYXNoLWhvYXJkLWlzLWR3aW5kbGluZy1oZXJlcy13aGF0LXRoYXQtbWVhbnMtZm9yLXRoZS1zdG9jay0xMTY1OTY4NjI1OQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.marketwatch.com', 'title': 'MarketWatch'}",2.0,"[[0.0022377551067620516, 0.00029928554431535304, 0.9974629878997803]]"
"AAPL acquisitions fell dramatically in 2021 and 2022, show filings - 9to5Mac","AAPL acquisitions fell dramatically in 2021 and 2022, show filings  9to5Mac",2022-08-08,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wOC8wOC9hYXBsLWFjcXVpc2l0aW9ucy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",0.0,"[[0.9985802173614502, 0.0006937686703167856, 0.0007260170532390475]]"
Apple Slows Pace of Dealmaking Even as Its Tech Peers Plow Ahead - Bloomberg,Apple Slows Pace of Dealmaking Even as Its Tech Peers Plow Ahead  Bloomberg,2022-08-08,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA4LTA4L2FwcGxlLXNsb3dzLXBhY2Utb2YtZGVhbG1ha2luZy1ldmVuLWFzLWl0cy10ZWNoLXBlZXJzLXBsb3ctYWhlYWTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",0.0,"[[0.8658405542373657, 0.10372129827737808, 0.03043818473815918]]"
Super Bullish Or Bearish On Tesla Or Apple? These New ETFs Are For You - Markets Insider,Super Bullish Or Bearish On Tesla Or Apple? These New ETFs Are For You  Markets Insider,2022-08-09,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vbWFya2V0cy5idXNpbmVzc2luc2lkZXIuY29tL25ld3MvZXRmL3N1cGVyLWJ1bGxpc2gtb3ItYmVhcmlzaC1vbi10ZXNsYS1vci1hcHBsZS10aGVzZS1uZXctZXRmcy1hcmUtZm9yLXlvdS0xMDMxNjY2MzI20gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://markets.businessinsider.com', 'title': 'Markets Insider'}",2.0,"[[0.0005583475576713681, 0.34539318084716797, 0.654048502445221]]"
"What The Stock Buyback Tax Means For Apple, S&P 500 - Investor's Business Daily","What The Stock Buyback Tax Means For Apple, S&P 500  Investor's Business Daily",2022-08-09,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy9uZXctc3RvY2stYnV5YmFjay10YXgtd2hhdC1pdC1tZWFucy1mb3ItYXBwbGUtc3AtNTAwL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",1.0,"[[0.10584618151187897, 0.8936521410942078, 0.0005016896175220609]]"
Apple to occupy 4-story Durham building as Triangle footprint grows - Triangle Business Journal - The Business Journals,Apple to occupy 4-story Durham building as Triangle footprint grows - Triangle Business Journal  The Business Journals,2022-08-09,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS90cmlhbmdsZS9uZXdzLzIwMjIvMDgvMDkvYXBwbGUtbGVhc2UtZHVyaGFtLW9mZmljZS1zcGFjZS1leHBhbnNpb24uaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bizjournals.com', 'title': 'The Business Journals'}",1.0,"[[6.589743861695752e-05, 0.9988732933998108, 0.0010608186712488532]]"
